"Accuracy","Regret","Method","Scenario","Data","Parameter"
0.936266666666667,1.19413705793377,"DTR-CT","linear","test","60"
0.989066666666667,0.0355471044897469,"DTR-CT","linear","test","60"
0.985066666666667,0.0548397952357852,"DTR-CT","linear","test","60"
0.888266666666667,2.27876265870798,"DTR-CT","linear","test","60"
0.943733333333333,1.16448029259026,"DTR-CT","linear","test","60"
0.918933333333333,1.7929165312167,"DTR-CT","linear","test","60"
0.9896,0.0459196974513813,"DTR-CT","linear","test","60"
0.985066666666667,0.0607860688876755,"DTR-CT","linear","test","70"
0.9056,1.77554720058906,"DTR-CT","linear","test","70"
0.8984,1.24769560309875,"DTR-CT","linear","test","70"
0.987466666666667,0.0408842546145903,"DTR-CT","linear","test","70"
0.990933333333333,0.0335495820472007,"DTR-CT","linear","test","70"
0.990133333333333,0.0398560388490705,"DTR-CT","linear","test","70"
0.9888,0.0496773562487313,"DTR-CT","linear","test","70"
0.986133333333333,0.0468043850215845,"DTR-CT","linear","test","70"
0.990133333333333,0.0502234264254746,"DTR-CT","linear","test","70"
0.990133333333333,0.03724818551011,"DTR-CT","linear","test","70"
0.9872,0.0728580017875547,"DTR-CT","linear","test","80"
0.9888,0.0483983048288324,"DTR-CT","linear","test","80"
0.9264,1.56137324390398,"DTR-CT","linear","test","80"
0.986666666666667,0.0532705200035165,"DTR-CT","linear","test","80"
0.990933333333333,0.0297922097419406,"DTR-CT","linear","test","80"
0.9024,1.96604773742915,"DTR-CT","linear","test","80"
0.990133333333333,0.0442157007015488,"DTR-CT","linear","test","80"
0.897066666666667,2.01949783312467,"DTR-CT","linear","test","80"
0.989866666666667,0.0462037358185351,"DTR-CT","linear","test","80"
0.987466666666667,0.0628991889150065,"DTR-CT","linear","test","80"
0.990133333333333,0.0407894732556502,"DTR-CT","linear","test","90"
0.990666666666667,0.0384914475946824,"DTR-CT","linear","test","90"
0.986133333333333,0.0620882824147294,"DTR-CT","linear","test","90"
0.989066666666667,0.0351394163815459,"DTR-CT","linear","test","90"
0.985866666666667,0.0610209549901748,"DTR-CT","linear","test","90"
0.9104,1.58275615445897,"DTR-CT","linear","test","90"
0.988266666666667,0.0431077863520471,"DTR-CT","linear","test","90"
0.986933333333333,0.0548952355118274,"DTR-CT","linear","test","90"
0.987733333333333,0.0626119268214502,"DTR-CT","linear","test","90"
0.990133333333333,0.0393223744063928,"DTR-CT","linear","test","90"
0.987466666666667,0.0512994729307557,"DTR-CT","linear","test","100"
0.9864,0.0547121339496737,"DTR-CT","linear","test","100"
0.990133333333333,0.0301927290952437,"DTR-CT","linear","test","100"
0.986933333333333,0.0470828391172746,"DTR-CT","linear","test","100"
0.987466666666667,0.0511781352387672,"DTR-CT","linear","test","100"
0.883733333333333,2.38855787154988,"DTR-CT","linear","test","100"
0.838666666666667,3.01603173751421,"DTR-CT","linear","test","100"
0.990133333333333,0.0444145346401522,"DTR-CT","linear","test","100"
0.9912,0.0323510915911837,"DTR-CT","linear","test","100"
0.986666666666667,0.0680659416643826,"DTR-CT","linear","test","100"
0.6752,6.49007410938803,"DTR-CF","linear","test","10"
0.6808,6.5711301063352,"DTR-CF","linear","test","10"
0.6816,6.47003298673337,"DTR-CF","linear","test","10"
0.677866666666667,6.71304992413592,"DTR-CF","linear","test","10"
0.6776,6.55792965510119,"DTR-CF","linear","test","10"
0.676,6.53040740513503,"DTR-CF","linear","test","10"
0.674666666666667,6.65835991736695,"DTR-CF","linear","test","10"
0.676,6.53255859476267,"DTR-CF","linear","test","10"
0.675733333333333,6.7364782443317,"DTR-CF","linear","test","10"
0.679466666666667,6.41782397196511,"DTR-CF","linear","test","10"
0.675733333333333,6.67960177939047,"DTR-CF","linear","test","20"
0.676533333333333,6.54368257558486,"DTR-CF","linear","test","20"
0.676266666666667,6.56076283994611,"DTR-CF","linear","test","20"
0.675733333333333,6.52338899498362,"DTR-CF","linear","test","20"
0.675733333333333,6.63167703232526,"DTR-CF","linear","test","20"
0.673866666666667,6.67546242853448,"DTR-CF","linear","test","20"
0.674933333333333,6.58226252148471,"DTR-CF","linear","test","20"
0.6768,6.38196475377669,"DTR-CF","linear","test","20"
0.674133333333333,6.63557311632843,"DTR-CF","linear","test","20"
0.676,6.56072237787196,"DTR-CF","linear","test","20"
0.6792,6.46728128236268,"DTR-CF","linear","test","30"
0.676266666666667,6.71767635468887,"DTR-CF","linear","test","30"
0.678666666666667,6.52188996148066,"DTR-CF","linear","test","30"
0.675466666666667,6.60995699326698,"DTR-CF","linear","test","30"
0.678666666666667,6.29248096689117,"DTR-CF","linear","test","30"
0.6784,6.4962362450769,"DTR-CF","linear","test","30"
0.678933333333333,6.64498669784635,"DTR-CF","linear","test","30"
0.6768,6.64377861542519,"DTR-CF","linear","test","30"
0.674666666666667,6.58536107139088,"DTR-CF","linear","test","30"
0.675733333333333,6.59590847334719,"DTR-CF","linear","test","30"
0.6776,6.5261921190579,"DTR-CF","linear","test","40"
0.676533333333333,6.5593846062989,"DTR-CF","linear","test","40"
0.676533333333333,6.42330542208692,"DTR-CF","linear","test","40"
0.676,6.52807430369519,"DTR-CF","linear","test","40"
0.675466666666667,6.64103771662899,"DTR-CF","linear","test","40"
0.673866666666667,6.59879841647675,"DTR-CF","linear","test","40"
0.677066666666667,6.60526167312393,"DTR-CF","linear","test","40"
0.6784,6.52760658404675,"DTR-CF","linear","test","40"
0.677333333333333,6.46678330488165,"DTR-CF","linear","test","40"
0.674133333333333,6.43610978635078,"DTR-CF","linear","test","40"
0.6792,6.49865391611607,"DTR-CF","linear","test","50"
0.680533333333333,6.50190048257104,"DTR-CF","linear","test","50"
0.6776,6.66850066744559,"DTR-CF","linear","test","50"
0.6752,6.59130559044695,"DTR-CF","linear","test","50"
0.675733333333333,6.54932024087869,"DTR-CF","linear","test","50"
0.677066666666667,6.63255239575481,"DTR-CF","linear","test","50"
0.6792,6.41966616286736,"DTR-CF","linear","test","50"
0.678666666666667,6.3835694297809,"DTR-CF","linear","test","50"
0.676266666666667,6.36105690573382,"DTR-CF","linear","test","50"
0.677333333333333,6.5666793903643,"DTR-CF","linear","test","50"
0.676533333333333,6.60624952922694,"DTR-CF","linear","test","60"
0.676533333333333,6.64684234778815,"DTR-CF","linear","test","60"
0.676266666666667,6.49743232976696,"DTR-CF","linear","test","60"
0.675733333333333,6.69866293880347,"DTR-CF","linear","test","60"
0.6744,6.61990267977326,"DTR-CF","linear","test","60"
0.677066666666667,6.6916326640233,"DTR-CF","linear","test","60"
0.674133333333333,6.58657719275451,"DTR-CF","linear","test","60"
0.678133333333333,6.6869128072273,"DTR-CF","linear","test","60"
0.675466666666667,6.51689892714647,"DTR-CF","linear","test","60"
0.6776,6.48102256899205,"DTR-CF","linear","test","60"
0.679466666666667,6.33093595958654,"DTR-CF","linear","test","70"
0.676,6.55355658783233,"DTR-CF","linear","test","70"
0.675466666666667,6.62189408049862,"DTR-CF","linear","test","70"
0.675733333333333,6.5202837266248,"DTR-CF","linear","test","70"
0.674133333333333,6.62701699621951,"DTR-CF","linear","test","70"
0.6776,6.52090629261537,"DTR-CF","linear","test","70"
0.674666666666667,6.54532306043023,"DTR-CF","linear","test","70"
0.6808,6.24816272046523,"DTR-CF","linear","test","70"
0.6736,6.5459726457539,"DTR-CF","linear","test","70"
0.6816,6.41853729650166,"DTR-CF","linear","test","70"
0.677866666666667,6.49735492983431,"DTR-CF","linear","test","80"
0.674933333333333,6.46334770527602,"DTR-CF","linear","test","80"
0.6752,6.63532691668494,"DTR-CF","linear","test","80"
0.6744,6.58402324886969,"DTR-CF","linear","test","80"
0.677866666666667,6.70844752365049,"DTR-CF","linear","test","80"
0.677333333333333,6.36665736041568,"DTR-CF","linear","test","80"
0.6776,6.77612535300794,"DTR-CF","linear","test","80"
0.676,6.50926974935548,"DTR-CF","linear","test","80"
0.677066666666667,6.59841610020177,"DTR-CF","linear","test","80"
0.6736,6.53683373475558,"DTR-CF","linear","test","80"
0.674666666666667,6.57939718126872,"DTR-CF","linear","test","90"
0.675466666666667,6.59264088572545,"DTR-CF","linear","test","90"
0.6792,6.40461017612714,"DTR-CF","linear","test","90"
0.679733333333333,6.50299768653259,"DTR-CF","linear","test","90"
0.677066666666667,6.38275395276485,"DTR-CF","linear","test","90"
0.676266666666667,6.41747763057164,"DTR-CF","linear","test","90"
0.6776,6.65250429530584,"DTR-CF","linear","test","90"
0.6768,6.69700485388215,"DTR-CF","linear","test","90"
0.676,6.54767546294464,"DTR-CF","linear","test","90"
0.6768,6.50943649229425,"DTR-CF","linear","test","90"
0.676,6.51882245201306,"DTR-CF","linear","test","100"
0.676266666666667,6.59515291040533,"DTR-CF","linear","test","100"
0.6752,6.45758419162586,"DTR-CF","linear","test","100"
0.677866666666667,6.59868640434938,"DTR-CF","linear","test","100"
0.678666666666667,6.59156068958431,"DTR-CF","linear","test","100"
0.6744,6.46768210589867,"DTR-CF","linear","test","100"
0.6752,6.60278694423602,"DTR-CF","linear","test","100"
0.6768,6.57858270313116,"DTR-CF","linear","test","100"
0.674933333333333,6.5561601365219,"DTR-CF","linear","test","100"
0.676533333333333,6.52565516628312,"DTR-CF","linear","test","100"
0.705866666666667,22.3124622129412,"Q-Learning","linear interactions","test","10"
0.723733333333333,20.5226738890652,"Q-Learning","linear interactions","test","10"
0.716,19.9688129714709,"Q-Learning","linear interactions","test","10"
0.7208,20.5258466772754,"Q-Learning","linear interactions","test","10"
0.7192,21.1839410873966,"Q-Learning","linear interactions","test","10"
0.7152,18.9577075873106,"Q-Learning","linear interactions","test","10"
0.730933333333333,20.4208427656876,"Q-Learning","linear interactions","test","10"
0.7296,18.7542514127429,"Q-Learning","linear interactions","test","10"
0.722933333333333,19.0262332906484,"Q-Learning","linear interactions","test","10"
0.729333333333333,19.4913628385332,"Q-Learning","linear interactions","test","10"
0.723733333333333,19.410424439374,"Q-Learning","linear interactions","test","20"
0.736266666666667,18.7550721964169,"Q-Learning","linear interactions","test","20"
0.7424,18.1890602572595,"Q-Learning","linear interactions","test","20"
0.724,20.7634630513141,"Q-Learning","linear interactions","test","20"
0.729333333333333,19.5453950580842,"Q-Learning","linear interactions","test","20"
0.737066666666667,18.5826934984322,"Q-Learning","linear interactions","test","20"
0.706666666666667,22.444047610394,"Q-Learning","linear interactions","test","20"
0.7168,21.4262097124317,"Q-Learning","linear interactions","test","20"
0.728266666666667,19.4333275123804,"Q-Learning","linear interactions","test","20"
0.720533333333333,19.9197475363266,"Q-Learning","linear interactions","test","20"
0.714133333333333,20.4821763638148,"Q-Learning","linear interactions","test","30"
0.7216,20.1244213646658,"Q-Learning","linear interactions","test","30"
0.702133333333333,23.508723589219,"Q-Learning","linear interactions","test","30"
0.7256,20.6732973089526,"Q-Learning","linear interactions","test","30"
0.729866666666667,19.2395323442759,"Q-Learning","linear interactions","test","30"
0.727466666666667,20.0266447193026,"Q-Learning","linear interactions","test","30"
0.7072,21.4125665597834,"Q-Learning","linear interactions","test","30"
0.719466666666667,21.6870138550957,"Q-Learning","linear interactions","test","30"
0.7336,18.3194393526596,"Q-Learning","linear interactions","test","30"
0.7312,19.9474488695297,"Q-Learning","linear interactions","test","30"
0.754133333333333,16.2371382189654,"Q-Learning","linear interactions","test","40"
0.718666666666667,20.7461483252676,"Q-Learning","linear interactions","test","40"
0.723466666666667,20.1006838754992,"Q-Learning","linear interactions","test","40"
0.718666666666667,21.2622505726316,"Q-Learning","linear interactions","test","40"
0.706666666666667,21.6660717532795,"Q-Learning","linear interactions","test","40"
0.726666666666667,20.3494894548068,"Q-Learning","linear interactions","test","40"
0.728533333333333,18.9160673588836,"Q-Learning","linear interactions","test","40"
0.708266666666667,21.2534223390148,"Q-Learning","linear interactions","test","40"
0.7352,17.7878881447223,"Q-Learning","linear interactions","test","40"
0.7264,19.3059413810015,"Q-Learning","linear interactions","test","40"
0.712533333333333,20.9702281811754,"Q-Learning","linear interactions","test","50"
0.723466666666667,19.3038761540701,"Q-Learning","linear interactions","test","50"
0.719733333333333,20.2657133955551,"Q-Learning","linear interactions","test","50"
0.736,19.4143113885032,"Q-Learning","linear interactions","test","50"
0.7272,19.2860261834193,"Q-Learning","linear interactions","test","50"
0.7208,20.2170775995916,"Q-Learning","linear interactions","test","50"
0.725066666666667,20.4363443348543,"Q-Learning","linear interactions","test","50"
0.7056,22.5673846815952,"Q-Learning","linear interactions","test","50"
0.7416,17.8690590704888,"Q-Learning","linear interactions","test","50"
0.7104,21.0875796527232,"Q-Learning","linear interactions","test","50"
0.728533333333333,20.6376976677097,"Q-Learning","linear interactions","test","60"
0.726666666666667,17.9363763869127,"Q-Learning","linear interactions","test","60"
0.7456,18.3716149019055,"Q-Learning","linear interactions","test","60"
0.711466666666667,21.4367602087292,"Q-Learning","linear interactions","test","60"
0.718133333333333,19.9771190449295,"Q-Learning","linear interactions","test","60"
0.729333333333333,20.2577401875237,"Q-Learning","linear interactions","test","60"
0.724266666666667,20.319490886381,"Q-Learning","linear interactions","test","60"
0.718933333333333,20.0734771395538,"Q-Learning","linear interactions","test","60"
0.7232,19.9033695632426,"Q-Learning","linear interactions","test","60"
0.724,20.1673764778909,"Q-Learning","linear interactions","test","60"
0.737333333333333,18.0558466830567,"Q-Learning","linear interactions","test","70"
0.706666666666667,21.6144718751249,"Q-Learning","linear interactions","test","70"
0.721866666666667,20.9249678189948,"Q-Learning","linear interactions","test","70"
0.732533333333333,19.604447282319,"Q-Learning","linear interactions","test","70"
0.713866666666667,20.7100431012434,"Q-Learning","linear interactions","test","70"
0.7208,19.4054879270347,"Q-Learning","linear interactions","test","70"
0.710933333333333,22.2231833997849,"Q-Learning","linear interactions","test","70"
0.717066666666667,21.6914994613566,"Q-Learning","linear interactions","test","70"
0.731733333333333,19.8188692998425,"Q-Learning","linear interactions","test","70"
